date,adm2,cumulative_cases_reported,cumulative_deaths
2020-05-11,0403,4.783383962612354,0.09025252759645948
2020-05-11,0404,7.691787561599011,0.1451280671999813
2020-05-11,0405,10.23572012803908,0.1931267948686619
2020-05-11,0406,2.7742848676912883,0.05234499750360922
2020-05-11,0407,3.362287640018128,0.0634393894343043
2020-05-11,0408,4.157639142629023,0.07844602155903818
2020-05-11,0409,10.804705302227369,0.2038623641929692
2020-05-11,0501,24.27083801048932,1.1032199095676964
2020-05-11,0502,19.881501098586828,0.9037045953903105
2020-05-11,0503,10.23437952245458,0.465199069202481
2020-05-11,0504,5.541248888323044,0.2518749494692293
2020-05-11,0505,17.352512714166526,0.7887505779166601
2020-05-11,0506,6.0141201169688605,0.2733690962258573
2020-05-11,0507,4.7053996490108245,0.21388180222776476
2020-05-11,0601,19.797113493146696,1.3653181719411511
2020-05-11,0602,14.25502987010992,0.9831055082834428
2020-05-11,0603,18.84283149636444,1.2995056204389268
2020-05-11,0604,7.195284867132743,0.496226542560879
2020-05-11,0605,8.844545344683924,0.6099686444609603
2020-05-11,0606,6.4950871451319605,0.44793704449185934
2020-05-11,0607,7.859047257625723,0.5420032591466015
2020-05-11,0608,15.39321709882084,1.0616011792290236
2020-05-11,0609,9.855763756766825,0.6797078452942638
2020-05-11,0610,4.743095300960035,0.3271100207558645
2020-05-11,0611,4.982403496809068,0.3436140342626944
2020-05-11,0612,4.842534415700522,0.33396789073796695
2020-05-11,0613,5.388815097724375,0.37164242053271546
2020-05-11,0614,3.2110765186057315,0.22145355300729186
2020-05-11,0615,12.136056236333596,0.8369693956092135
2020-05-11,0616,5.613292747788666,0.3871236377785287
2020-05-11,0617,6.145526069480975,0.4238293841021362
2020-05-11,0618,2.2578470488540057,0.15571358957613832
2020-05-11,0619,7.6723983328293,0.529130919505469
2020-05-11,0620,1.9487557422708424,0.13439694774281674
2020-05-11,0621,3.63828278563317,0.2509160541815979
2020-05-11,0622,2.8819958772266583,0.1987583363604592
2020-05-11,0701,31.624051571113988,0.6324810314222798
2020-05-11,0702,22.140605147404862,0.4428121029480972
2020-05-11,0703,16.458671965775693,0.32917343931551385
2020-05-11,0704,22.11539370278676,0.4423078740557351
2020-05-11,0705,7.66127761291871,0.15322555225837414
2020-05-11,0801,6.972568115921553,0.2213513687594144
2020-05-11,0802,9.116147638360774,0.2894015123289134
2020-05-11,0803,10.545391379394896,0.33477432950459984
2020-05-11,0804,16.50360548548218,0.5239239836661009
2020-05-11,0805,8.934638768055494,0.2836393259700157
2020-05-11,0806,4.650145609111411,0.147623670130521
2020-05-11,0807,6.277503003673687,0.19928580964043446
2020-05-11,0901,19.055591545745376,0.7057626498424213
2020-05-11,0902,5.387625550448824,0.19954168705366016
2020-05-11,0903,6.311103405698012,0.23374457058140785
2020-05-11,0904,6.468522648924414,0.23957491292312644
2020-05-11,0905,15.47819099063749,0.5732663329865737
2020-05-11,0906,2.6126112818107843,0.09676338080780683
2020-05-11,0907,2.330008409191763,0.08629660774784308
2020-05-11,0908,2.847234985767352,0.10545314762101303
2020-05-11,0909,2.13791416224414,0.07918200600904221
2020-05-11,0910,4.904604952342992,0.18165203527196264
2020-05-11,0911,2.74832441345386,0.10178979309088368
2020-05-11,0912,2.5356396777236565,0.09391258065643172
2020-05-11,0913,5.754198464774616,0.2131184616583191
2020-05-11,0914,0.9346570759393791,0.03461692873849552
2020-05-11,0915,1.4937724352973376,0.0553249050110125
2020-05-11,1001,6.217322542666572,0.1828624277254874
2020-05-11,1002,2.4050563795546576,0.07073695233984288
2020-05-11,1003,1.839253297295378,0.054095685214569936
2020-05-11,1004,2.8605177333839222,0.08413287451129182
2020-05-11,1005,6.9279912733898446,0.2037644492173484
2020-05-11,1006,5.268063703734356,0.15494305010983403
2020-05-11,1007,8.481795069975274,0.2494645608816257
2020-05-11,1101,12.074758022418768,0.9288275401860592
2020-05-11,1102,1.3161483865612906,0.10124218358163774
2020-05-11,1103,1.4689835062175638,0.1129987312475049
2020-05-11,1104,2.8237468592468,0.2172112968651385
2020-05-11,1105,3.9291333417407497,0.30224102628775
2020-05-11,1106,2.6978664194749618,0.20752818611345866
2020-05-11,1107,9.316932771702593,0.7166871362848148
2020-05-11,1108,0.9876932955187618,0.07597640734759707
2020-05-11,1109,1.3477565995274552,0.103673584579035
2020-05-11,1110,7.181053209886315,0.5523887084527934
2020-05-11,1111,11.243492064589038,0.8648840049683878
2020-05-11,1112,2.8465414336888872,0.21896472566837594
2020-05-11,1113,2.0765497900483156,0.15973459923448585
2020-05-11,1114,13.0722084646489,1.0055544972806847
2020-05-11,1115,3.717967377962805,0.28599749061252344
2020-05-11,1116,6.17418923779517,0.4749376336765517
2020-05-11,1117,4.371830786164248,0.33629467585878825
2020-05-11,1118,2.0940446761666296,0.16108035970512538
2020-05-11,1119,2.2591037566407595,0.17377721204928914
2020-05-11,1201,3.5242992777624176,0.1174766425920806
2020-05-11,1202,1.802652600456076,0.06008842001520252
2020-05-11,1203,0.9637584104379584,0.032125280347931946
2020-05-11,1204,1.243777403449855,0.04145924678166183
2020-05-11,1205,1.6288679150290983,0.05429559716763661
2020-05-11,1206,0.8496936620536724,0.02832312206845575
2020-05-11,1207,2.0983190072162405,0.06994396690720801
2020-05-11,1208,0.5558710427787098,0.018529034759290332
2020-05-11,1209,1.7142850921070107,0.05714283640356702
2020-05-11,1210,0.8727425800976155,0.029091419336587182
2020-05-11,1211,4.028970058501328,0.13429900195004424
2020-05-11,1212,1.3343201149856976,0.04447733716618992
2020-05-11,1213,0.8084099042703129,0.026946996809010432
2020-05-11,1214,2.4744685132332287,0.08248228377444096
2020-05-11,1215,2.305785333293565,0.07685951110978549
2020-05-11,1216,1.7941973095296924,0.059806576984323075
2020-05-11,1217,1.6037311894898911,0.053457706316329706
2020-05-11,1218,0.24864890542292,0.008288296847430666
2020-05-11,1219,0.14720167988471394,0.004906722662823799
2020-05-11,1301,31.04250071000259,0.46797739763822993
2020-05-11,1302,10.255611474154698,0.1546072081530859
2020-05-11,1303,39.861595329665114,0.6009285728090219
2020-05-11,1304,1.8580428703373804,0.02801069653774945
2020-05-11,1305,13.543328574994257,0.2041707825376018
2020-05-11,1306,24.07187151367302,0.3628925353820053
2020-05-11,1307,22.65669692756176,0.34155824513912203
2020-05-11,1308,15.554871736697248,0.2344955538195565
2020-05-11,1309,13.018400353091955,0.1962572917551551
2020-05-11,1310,18.721368896511127,0.2822316919072029
2020-05-11,1311,8.415711613310815,0.1268700243212686
2020-05-11,1401,2.4902413388152693,0.2490241338815269
2020-05-11,1402,0.982703457800332,0.0982703457800332
2020-05-11,1403,0.5340791619756855,0.05340791619756855
2020-05-11,1404,1.001571128021835,0.10015711280218348
2020-05-11,1405,0.7321011434883208,0.07321011434883208
2020-05-11,1406,0.5826526994004796,0.058265269940047965
2020-05-11,1407,1.276184489553146,0.1276184489553146
2020-05-11,1408,0.779153604593158,0.0779153604593158
2020-05-11,1409,0.38837865780860814,0.03883786578086081
2020-05-11,1410,0.1845966506741644,0.01845966506741644
2020-05-11,1411,0.42691577260266,0.042691577260266005
2020-05-11,1412,0.2437202781592368,0.02437202781592368
2020-05-11,1413,0.37770161710710337,0.037770161710710334
2020-05-11,1501,4.737154540455446,0.07765827115500731
2020-05-11,1502,2.893479102627905,0.04743408364963778
2020-05-11,1503,3.8734927574419658,0.06349988126954043
2020-05-11,1504,4.1624860782832105,0.06823747669316739
2020-05-11,1505,3.536649390737536,0.057977858864549765
2020-05-11,1506,4.0406524697927795,0.06624020442283246
2020-05-11,1507,7.6381482283553614,0.12521554472713706
2020-05-11,1508,2.8999392814379554,0.04753998822029435
2020-05-11,1509,5.284576412104864,0.08663240019844039
2020-05-11,1510,4.793619584625777,0.078583927616816
2020-05-11,1511,2.7078391917847737,0.044390806422701205
2020-05-11,1512,2.0960289811359694,0.03436113083829458
2020-05-11,1513,4.44057940768294,0.0727963837325072
2020-05-11,1514,4.449270726971941,0.07293886437658917
2020-05-11,1515,3.4460838465615833,0.056493177812484974
2020-05-11,1601,0.37187389334487336,0.0
2020-05-11,1602,0.5597991807343945,0.0
2020-05-11,1603,0.3114748365547293,0.0
2020-05-11,1604,0.9348848444808948,0.0
2020-05-11,1605,0.1978645454462288,0.0
2020-05-11,1606,0.6695659098871669,0.0
2020-05-11,1607,0.5494923561156434,0.0
2020-05-11,1608,0.4050444334360687,0.0
2020-05-11,1701,0.7520858468249632,0.0
2020-05-11,1702,1.1345382492770049,0.0
2020-05-11,1703,0.2363773262361272,0.0
2020-05-11,1704,0.677655910392909,0.0
2020-05-11,1705,0.4713792702946281,0.0
2020-05-11,1706,0.3750961211457068,0.0
2020-05-11,1707,0.773963791541638,0.0
2020-05-11,1708,0.18811661652790865,0.0
2020-05-11,1709,0.4170482253582771,0.0
2020-05-11,1710,0.4900404927049653,0.0
2020-05-11,1711,0.38847065014303456,0.0
2020-05-11,1712,0.4527306644467674,0.0
2020-05-11,1713,0.6882867202649652,0.0
2020-05-11,1714,0.5132698245482015,0.0
2020-05-11,1715,1.0464953956683083,0.0
2020-05-11,1716,0.2738408377851445,0.0
2020-05-11,1717,0.35808955500856,0.0
2020-05-11,1718,0.32394344770311906,0.0
2020-05-11,1719,0.35411905205015665,0.0
2020-05-11,1720,0.21440223693617907,0.0
2020-05-11,1721,0.2892895827139023,0.0
2020-05-11,1722,0.3413015678685219,0.0
2020-05-11,1723,0.17840873178336095,0.0
2020-05-11,1724,0.3368559982725725,0.0
2020-05-11,1725,0.1036053834233398,0.0
2020-05-11,1726,0.131777740002877,0.0
2020-05-11,1727,0.299227867113393,0.0
2020-05-11,1728,0.1895828939634694,0.0
2020-05-11,1801,21.154720575086753,1.1252510944195082
2020-05-11,1802,1.7114695063339114,0.09103561203903784
2020-05-11,1803,3.682457456825062,0.19587539663963094
2020-05-11,1804,3.691900860911237,0.19637770536761898
2020-05-11,1805,2.6605628532841297,0.14151930070660268
2020-05-11,1806,1.1875210483333536,0.06316601320922094
2020-05-11,1807,3.424599558324858,0.1821595509747265
2020-05-11,1808,4.6587732914560105,0.2478070899710644
2020-05-11,1809,6.406726171629048,0.3407833070015451
2020-05-11,1810,15.252599390980706,0.8113084782436544
2020-05-11,1811,5.758588595719,0.3063079040276064
2020-05-11,1812,3.7704161535939935,0.2005540507230848
2020-05-11,1813,3.6837316524524217,0.1959431730027884
2020-05-11,1814,2.5084563321205566,0.13342852830428495
2020-05-11,1815,2.335339425069205,0.1242201821845322
2020-05-11,1816,7.5070383166404095,0.3993105487574686
2020-05-11,1817,4.60509881123934,0.24495206442762446
2020-05-11,1901,18.5475358063402,0.6395702002186274
2020-05-11,1902,4.2896580425998785,0.1479192428482717
2020-05-11,1903,2.7835070588229134,0.09598300202837633
2020-05-11,1904,9.356586669161178,0.3226409196262475
2020-05-11,1905,13.763106734606257,0.4745898874002156
2020-05-11,1906,5.0451266519763225,0.17396988455090767
2020-05-11,1907,4.214479036493259,0.14532686332735376
2020-05-11,2001,18.58682705522428,0.0
2020-05-11,2002,11.778637791191112,0.0
2020-05-11,2003,7.677786542408878,0.0
2020-05-11,2004,2.617694308987612,0.0
2020-05-11,2005,8.598447760001331,0.0
2020-05-11,2006,10.612494561265882,0.0
2020-05-11,2007,12.1281119809209,0.0
2020-05-11,2101,103.5209287347238,4.957340249268463
2020-05-11,2102,13.716934665554213,0.656867293843441
2020-05-11,2103,18.73109619572081,0.8969820713443768
2020-05-11,2104,11.999991785841516,0.5746474939698754
2020-05-11,2105,3.0013429309149986,0.14372628119874642
2020-05-11,2106,34.537013129517746,1.6538851357797233
2020-05-11,2107,32.071878034416024,1.5358364129156967
2020-05-11,2108,26.041194107060925,1.2470430980846072
2020-05-11,2109,28.934025997156645,1.3855730759201774
2020-05-11,2110,19.34765094916523,0.9265072285515744
2020-05-11,2111,21.497587119780132,1.0294619184120062
2020-05-11,2112,10.962771664118867,0.5249777980000584
2020-05-11,2113,5.083360897741064,0.2434285500326707
2020-05-11,2114,13.342089646061092,0.6389169689663058
2020-05-11,2115,12.09880931385232,0.5793796009450407
2020-05-11,2116,0.11332482837466977,0.005426822767237708
2020-05-11,2201,5.724418615197593,0.28622093075987964
2020-05-11,2202,1.9613424142461724,0.09806712071230862
2020-05-11,2203,2.960928539016377,0.1480464269508188
2020-05-11,2204,1.8837513462320463,0.09418756731160233
2020-05-11,2205,3.643993605384446,0.1821996802692223
2020-05-11,2206,1.993988880997022,0.09969944404985112
2020-05-11,2207,1.8315765989263413,0.09157882994631708
2020-05-11,2301,7.2064649644280285,0.0
2020-05-11,2302,2.1143618003073743,0.0
2020-05-11,2303,1.7639587876793732,0.0
2020-05-11,2304,1.4179551066316398,0.0
2020-05-11,2305,4.988951734227178,0.0
2020-05-11,2306,3.129548245596496,0.0
2020-05-11,2307,5.927314526264638,0.0
2020-05-11,2308,4.8813901327285025,0.0
2020-05-11,2309,2.7128878279177773,0.0
2020-05-11,2310,1.8571668742189942,0.0
2020-05-11,2401,0.9646548916252676,0.09646548916252676
2020-05-11,2402,1.4521434320261426,0.14521434320261425
2020-05-11,2403,1.249905794660305,0.1249905794660305
2020-05-11,2404,1.1176734549704457,0.11176734549704458
2020-05-11,2405,0.5252731512557944,0.05252731512557944
2020-05-11,2406,1.3994173465928104,0.13994173465928106
2020-05-11,2407,1.0947013684190707,0.10947013684190708
2020-05-11,2408,0.5935190563650623,0.05935190563650624
2020-05-11,2409,1.602711504085101,0.1602711504085101
2020-05-11,2501,1.1951621274618325,0.0
2020-05-11,2502,0.7074231356839246,0.0
2020-05-11,2503,0.7497093450951101,0.0
2020-05-11,2504,0.6941077107880412,0.0
2020-05-11,2505,0.6535976809710914,0.0
2020-05-11,2601,2.642995796556128,0.0
2020-05-11,2602,1.286067829924202,0.0
2020-05-11,2603,1.7764408197266517,0.0
2020-05-11,2604,1.023270022233314,0.0
2020-05-11,2605,2.4211370184195005,0.0
2020-05-11,2606,4.298086350097206,0.0
2020-05-11,2607,2.8980009448370843,0.0
2020-05-11,2608,0.6523219798844987,0.0
2020-05-11,2609,1.3633888495216384,0.0
2020-05-11,2610,1.8399311025619696,0.0
2020-05-11,2611,1.7983592862378095,0.0
2020-05-11,2701,252.19476628847252,5.635637235496593
2020-05-11,2702,25.473966807606985,0.5692506549185918
2020-05-11,2703,16.989185210501642,0.3796465968827183
2020-05-11,2704,39.841357817051396,0.8903096718894169
2020-05-11,2705,39.36339609795016,0.879628963082685
2020-05-11,2706,20.419032202621157,0.45629122240494197
2020-05-11,2707,10.468204355479047,0.23392635431238096
2020-05-11,2708,15.796485750352565,0.3529940949799456
2020-05-11,2709,3.9586789067155688,0.08846209847409094
2020-05-11,2710,31.556328045810062,0.7051693418058114
2020-05-11,2711,44.21921690700139,0.9881389252961204
2020-05-11,2712,6.336435601435598,0.14159632628906366
2020-05-11,2713,6.726821655483834,0.15032003699405214
2020-05-11,2714,5.067884997286527,0.11324882675500615
2020-05-11,2715,14.550082168824355,0.3251415009793152
2020-05-11,2716,4.038157187407202,0.09023814943926707
2020-05-11,2801,21.25940497567286,0.6252766169315548
2020-05-11,2802,3.501048249452261,0.10297200733683122
2020-05-11,2803,5.082460444820478,0.1494841307300141
2020-05-11,2804,5.044809830386913,0.14837675971726216
2020-05-11,2805,3.147568184234274,0.09257553483041983
2020-05-11,2806,1.7945661499047942,0.052781357350141014
2020-05-11,2807,7.929248724469089,0.2332131977785025
2020-05-11,2808,5.5464966393137125,0.16313225409746213
2020-05-11,2809,4.949705273921756,0.14557956688005164
2020-05-11,2810,3.2877280552277064,0.09669788397728547
2020-05-11,2811,6.456963472596144,0.1899106903704748
2020-05-11,2901,2.6073783698130497,0.1682179593427774
2020-05-11,2902,5.864248067804249,0.37833858501962897
2020-05-11,2903,1.6988695350259957,0.1096044861307094
2020-05-11,2904,2.303115823029505,0.1485881176148068
2020-05-11,2905,1.5953515907843692,0.10292590908286252
2020-05-11,2906,2.5562613367040576,0.16492008623897148
2020-05-11,2907,4.566373126532165,0.29460471784078485
2020-05-11,2908,2.3792962098690733,0.15350298128187567
2020-05-11,2909,1.5627962698974158,0.10082556579983327
2020-05-11,2910,1.7528737179910516,0.11308862696716465
2020-05-11,2911,0.605439602834457,0.039060619537706905
2020-05-11,2912,1.5623752436235852,0.10079840281442484
2020-05-11,2913,1.214482825011172,0.07835373064588208
2020-05-11,2914,0.7311382810798509,0.04717021168257103
2020-05-11,3001,4.977180488117267,0.0
2020-05-11,3002,5.1952814151646285,0.0
2020-05-11,3003,2.0555471915159886,0.0
2020-05-11,3004,3.7321508316734846,0.0
2020-05-11,3005,0.6376513455081143,0.0
2020-05-11,3006,3.5228350074050407,0.0
2020-05-11,3007,1.9930132630963768,0.0
2020-05-11,3008,2.729968909001637,0.0
2020-05-11,3009,2.021617291440484,0.0
2020-05-11,3010,2.9885966235122305,0.0
2020-05-11,3011,0.7830391752226065,0.0
2020-05-11,3012,3.5845807009463675,0.0
2020-05-11,3013,0.7785377573957741,0.0
2020-05-11,3101,6.607449568106597,0.0
2020-05-11,3102,7.691392997664736,0.0
2020-05-11,3103,3.2811569584134466,0.0
2020-05-11,3104,9.804327484104354,0.0
2020-05-11,3105,10.334656644641706,0.0
2020-05-11,3106,8.475727286791152,0.0
2020-05-11,3107,5.805289060278004,0.0
2020-05-11,3201,76.5166513394997,1.6984828266259646
2020-05-11,3202,263.54690982273047,5.850097887297014
2020-05-11,3203,71.26518369319298,1.5819130675514537
2020-05-11,3204,32.353228469545535,0.7181626741297565
2020-05-11,3205,29.43703367183503,0.6534302701850172
2020-05-11,3206,49.488017737105906,1.0985131573164466
2020-05-11,3207,60.967805538298215,1.3533364159444663
2020-05-11,3208,45.511763302401704,1.0102500178113585
2020-05-11,3209,25.759329223486642,0.5717942113981497
2020-05-11,3210,22.41292077796368,0.4975121149381506
2020-05-11,3211,43.31791474974149,0.9615519367312206
2020-05-11,3212,37.40006487009585,0.8301901192030153
2020-05-11,3213,26.05121096329627,0.5782732733251115
2020-05-11,3214,89.82505752205633,1.9938969483253344
2020-05-11,3215,15.278939172102962,0.3391551425550046
2020-05-11,3216,11.867969146647267,0.2634399366625365
2020-05-11,3301,8.440663942510746,0.0
2020-05-11,3302,3.14222549707046,0.0
2020-05-11,3303,2.2684436590966026,0.0
2020-05-11,3304,2.2521691435087434,0.0
2020-05-11,3305,1.6295168562865592,0.0
2020-05-11,3306,5.408621986331993,0.0
2020-05-11,3307,2.0757395744348845,0.0
2020-05-11,3308,2.6560831466200754,0.0
2020-05-11,3309,2.0298322485620868,0.0
2020-05-11,3310,3.211910756216985,0.0
2020-05-11,3311,3.884793189360861,0.0
2020-05-11,3401,19.542504630302886,0.0
2020-05-11,3402,6.972517076202716,0.0
2020-05-11,3403,7.888379019357583,0.0
2020-05-11,3404,8.102182563117173,0.0
2020-05-11,3405,10.494416711019642,0.0
2020-05-12,0101,1098.1193876202824,14.739857551950099
2020-05-12,0102,44.52289389367712,0.5976227368278807
2020-05-12,0103,15.136392994096092,0.20317306032343746
2020-05-12,0104,26.662103090981393,0.3578805784024348
2020-05-12,0105,18.083194674839767,0.2427274452998627
2020-05-12,0106,28.161432868014412,0.3780058103089183
2020-05-12,0107,7.788480483936706,0.1045433622004927
2020-05-12,0108,17.261495254017508,0.23169792287271826
2020-05-12,0109,4.797866992954856,0.06440089923429336
2020-05-12,0110,10.91914637018861,0.14656572308978
2020-05-12,0111,6.794323010925147,0.0911989665895993
2020-05-12,0112,8.221705629874632,0.11035846483053198
2020-05-12,0113,10.722121740569888,0.14392109718885754
2020-05-12,0114,24.501095963785183,0.3288737713259756
2020-05-12,0115,19.3083594118562,0.2591726095551168
2020-05-12,0201,3.834038322806893,0.0
2020-05-12,0202,2.260672418258399,0.0
2020-05-12,0203,1.1991681545101232,0.0
2020-05-12,0204,3.332421967836767,0.0
2020-05-12,0205,5.4262331283041565,0.0
2020-05-12,0206,4.062516923254776,0.0
2020-05-12,0207,1.8849490850288853,0.0
2020-05-12,0301,7.647410847880954,0.8193654479872451
2020-05-12,0302,4.48433918636187,0.4804649128244861
2020-05-12,0303,1.7869259632237762,0.19145635320254745
2020-05-12,0304,1.9208946865978416,0.2058101449926259
2020-05-12,0305,2.8012149065817518,0.3001301685623305
2020-05-12,0306,1.0790926826230145,0.11561707313818012
2020-05-12,0307,4.1200642609332085,0.441435456528558
2020-05-12,0308,1.3227746875340851,0.14172585937865198
2020-05-12,0309,1.7431471372428495,0.18676576470459105
2020-05-12,0310,1.0941356410206482,0.11722881868078375
2020-05-12,0401,5.575034304336763,0.06882758400415759
2020-05-12,0402,8.470352544906339,0.10457225364081896
2020-05-12,0403,7.310454735313219,0.09025252759645948
2020-05-12,0404,11.755373443198485,0.1451280671999813
2020-05-12,0405,15.643270384361616,0.1931267948686619
2020-05-12,0406,4.239944797792346,0.05234499750360922
2020-05-12,0407,5.138590544178649,0.0634393894343043
2020-05-12,0408,6.354127746282091,0.07844602155903818
2020-05-12,0409,16.512851499630507,0.2038623641929692
2020-05-12,0501,24.27083801048932,1.1032199095676964
2020-05-12,0502,19.881501098586828,0.9037045953903105
2020-05-12,0503,10.23437952245458,0.465199069202481
2020-05-12,0504,5.541248888323044,0.2518749494692293
2020-05-12,0505,17.352512714166526,0.7887505779166601
2020-05-12,0506,6.0141201169688605,0.2733690962258573
2020-05-12,0507,4.7053996490108245,0.21388180222776476
2020-05-12,0601,22.072643779715282,1.3653181719411511
2020-05-12,0602,15.893539050582323,0.9831055082834428
2020-05-12,0603,21.00867419709598,1.2995056204389268
2020-05-12,0604,8.02232910473421,0.496226542560879
2020-05-12,0605,9.861159752118859,0.6099686444609603
2020-05-12,0606,7.241648885951727,0.44793704449185934
2020-05-12,0607,8.762386022870057,0.5420032591466015
2020-05-12,0608,17.162552397535883,1.0616011792290236
2020-05-12,0609,10.988610165590599,0.6797078452942638
2020-05-12,0610,5.288278668886474,0.3271100207558645
2020-05-12,0611,5.55509355391356,0.3436140342626944
2020-05-12,0612,5.399147566930465,0.33396789073796695
2020-05-12,0613,6.008219131945567,0.37164242053271546
2020-05-12,0614,3.5801657736178845,0.22145355300729186
2020-05-12,0615,13.531005229015618,0.8369693956092135
2020-05-12,0616,6.25849881075288,0.3871236377785287
2020-05-12,0617,6.851908376317867,0.4238293841021362
2020-05-12,0618,2.517369698147569,0.15571358957613832
2020-05-12,0619,8.55428319867175,0.529130919505469
2020-05-12,0620,2.1727506551755367,0.13439694774281674
2020-05-12,0621,4.056476209269166,0.2509160541815979
2020-05-12,0622,3.213259771160757,0.1987583363604592
2020-05-12,0701,31.624051571113988,0.6324810314222798
2020-05-12,0702,22.140605147404862,0.4428121029480972
2020-05-12,0703,16.458671965775693,0.32917343931551385
2020-05-12,0704,22.11539370278676,0.4423078740557351
2020-05-12,0705,7.66127761291871,0.15322555225837414
2020-05-12,0801,8.300676328478039,0.2213513687594144
2020-05-12,0802,10.852556712334254,0.2894015123289134
2020-05-12,0803,12.554037356422494,0.33477432950459984
2020-05-12,0804,19.647149387478784,0.5239239836661009
2020-05-12,0805,10.636474723875589,0.2836393259700157
2020-05-12,0806,5.535887629894536,0.147623670130521
2020-05-12,0807,7.473217861516295,0.19928580964043446
2020-05-12,0901,19.055591545745376,0.7057626498424213
2020-05-12,0902,5.387625550448824,0.19954168705366016
2020-05-12,0903,6.311103405698012,0.23374457058140785
2020-05-12,0904,6.468522648924414,0.23957491292312644
2020-05-12,0905,15.47819099063749,0.5732663329865737
2020-05-12,0906,2.6126112818107843,0.09676338080780683
2020-05-12,0907,2.330008409191763,0.08629660774784308
2020-05-12,0908,2.847234985767352,0.10545314762101303
2020-05-12,0909,2.13791416224414,0.07918200600904221
2020-05-12,0910,4.904604952342992,0.18165203527196264
2020-05-12,0911,2.74832441345386,0.10178979309088368
2020-05-12,0912,2.5356396777236565,0.09391258065643172
2020-05-12,0913,5.754198464774616,0.2131184616583191
2020-05-12,0914,0.9346570759393791,0.03461692873849552
2020-05-12,0915,1.4937724352973376,0.0553249050110125
2020-05-12,1001,6.217322542666572,0.1828624277254874
2020-05-12,1002,2.4050563795546576,0.07073695233984288
2020-05-12,1003,1.839253297295378,0.054095685214569936
2020-05-12,1004,2.8605177333839222,0.08413287451129182
2020-05-12,1005,6.9279912733898446,0.2037644492173484
2020-05-12,1006,5.268063703734356,0.15494305010983403
2020-05-12,1007,8.481795069975274,0.2494645608816257
2020-05-12,1101,12.074758022418768,0.9288275401860592
2020-05-12,1102,1.3161483865612906,0.10124218358163774
2020-05-12,1103,1.4689835062175638,0.1129987312475049
2020-05-12,1104,2.8237468592468,0.2172112968651385
2020-05-12,1105,3.9291333417407497,0.30224102628775
2020-05-12,1106,2.6978664194749618,0.20752818611345866
2020-05-12,1107,9.316932771702593,0.7166871362848148
2020-05-12,1108,0.9876932955187618,0.07597640734759707
2020-05-12,1109,1.3477565995274552,0.103673584579035
2020-05-12,1110,7.181053209886315,0.5523887084527934
2020-05-12,1111,11.243492064589038,0.8648840049683878
2020-05-12,1112,2.8465414336888872,0.21896472566837594
2020-05-12,1113,2.0765497900483156,0.15973459923448585
2020-05-12,1114,13.0722084646489,1.0055544972806847
2020-05-12,1115,3.717967377962805,0.28599749061252344
2020-05-12,1116,6.17418923779517,0.4749376336765517
2020-05-12,1117,4.371830786164248,0.33629467585878825
2020-05-12,1118,2.0940446761666296,0.16108035970512538
2020-05-12,1119,2.2591037566407595,0.17377721204928914
2020-05-12,1201,3.5242992777624176,0.1174766425920806
2020-05-12,1202,1.802652600456076,0.06008842001520252
2020-05-12,1203,0.9637584104379584,0.032125280347931946
2020-05-12,1204,1.243777403449855,0.04145924678166183
2020-05-12,1205,1.6288679150290983,0.05429559716763661
2020-05-12,1206,0.8496936620536724,0.02832312206845575
2020-05-12,1207,2.0983190072162405,0.06994396690720801
2020-05-12,1208,0.5558710427787098,0.018529034759290332
2020-05-12,1209,1.7142850921070107,0.05714283640356702
2020-05-12,1210,0.8727425800976155,0.029091419336587182
2020-05-12,1211,4.028970058501328,0.13429900195004424
2020-05-12,1212,1.3343201149856976,0.04447733716618992
2020-05-12,1213,0.8084099042703129,0.026946996809010432
2020-05-12,1214,2.4744685132332287,0.08248228377444096
2020-05-12,1215,2.305785333293565,0.07685951110978549
2020-05-12,1216,1.7941973095296924,0.059806576984323075
2020-05-12,1217,1.6037311894898911,0.053457706316329706
2020-05-12,1218,0.24864890542292,0.008288296847430666
2020-05-12,1219,0.14720167988471394,0.004906722662823799
2020-05-12,1301,31.198493175882,0.46797739763822993
2020-05-12,1302,10.307147210205727,0.1546072081530859
2020-05-12,1303,40.06190485393479,0.6009285728090219
2020-05-12,1304,1.8673797691832967,0.02801069653774945
2020-05-12,1305,13.611385502506788,0.2041707825376018
2020-05-12,1306,24.192835692133695,0.3628925353820053
2020-05-12,1307,22.770549675941464,0.34155824513912203
2020-05-12,1308,15.633036921303766,0.2344955538195565
2020-05-12,1309,13.083819450343675,0.1962572917551551
2020-05-12,1310,18.815446127146853,0.2822316919072029
2020-05-12,1311,8.458001621417905,0.1268700243212686
2020-05-12,1401,2.4902413388152693,0.2490241338815269
2020-05-12,1402,0.982703457800332,0.0982703457800332
2020-05-12,1403,0.5340791619756855,0.05340791619756855
2020-05-12,1404,1.001571128021835,0.10015711280218348
2020-05-12,1405,0.7321011434883208,0.07321011434883208
2020-05-12,1406,0.5826526994004796,0.058265269940047965
2020-05-12,1407,1.276184489553146,0.1276184489553146
2020-05-12,1408,0.779153604593158,0.0779153604593158
2020-05-12,1409,0.38837865780860814,0.03883786578086081
2020-05-12,1410,0.1845966506741644,0.01845966506741644
2020-05-12,1411,0.42691577260266,0.042691577260266005
2020-05-12,1412,0.2437202781592368,0.02437202781592368
2020-05-12,1413,0.37770161710710337,0.037770161710710334
