state,age_grp,wk,total_resp,mild_hes,hes,strong_hes
RI,18-24,22,55401.0,5254.0,5254.0,1491.0
RI,18-24,23,73408.0,10019.0,10019.0,857.0
RI,18-24,24,65278.0,12285.0,12285.0,9588.0
RI,18-24,25,73212.0,9951.0,9951.0,830.0
RI,18-24,26,48949.0,5196.0,5196.0,0.0
RI,18-24,27,60319.0,1937.0,1937.0,0.0
RI,18-24,28,42300.0,18366.0,18366.0,18366.0
RI,18-24,29,50229.0,10443.0,10443.0,814.0
RI,18-24,30,75950.0,17849.0,17849.0,7816.0
RI,18-24,31,55127.0,0.0,0.0,0.0
RI,18-24,32,44565.0,1603.0,1603.0,1603.0
RI,25-39,22,194935.0,36714.0,36714.0,20548.0
RI,25-39,23,199180.0,53376.0,53376.0,24824.0
RI,25-39,24,190337.0,39461.0,39461.0,19096.0
RI,25-39,25,186076.0,27206.0,27206.0,7149.0
RI,25-39,26,209058.0,43034.0,43034.0,12300.0
RI,25-39,27,171496.0,24629.0,24629.0,6395.0
RI,25-39,28,197225.0,8300.0,8300.0,5728.0
RI,25-39,29,213230.0,16709.0,16709.0,11775.0
RI,25-39,30,190882.0,27415.0,27415.0,11407.0
RI,25-39,31,186773.0,22392.0,22392.0,14550.0
RI,25-39,32,219157.0,23421.0,23421.0,14335.0
RI,40-54,22,222807.0,25425.0,25425.0,5649.0
RI,40-54,23,214210.0,24404.0,24404.0,16454.0
RI,40-54,24,202229.0,30746.0,30746.0,15021.0
RI,40-54,25,224180.0,31960.0,31960.0,16986.0
RI,40-54,26,217146.0,34086.0,34086.0,12921.0
RI,40-54,27,226644.0,51064.0,51064.0,32188.0
RI,40-54,28,224807.0,20824.0,20824.0,19055.0
RI,40-54,29,204802.0,3133.0,3133.0,2143.0
RI,40-54,30,192286.0,7775.0,7775.0,7011.0
RI,40-54,31,233335.0,21283.0,21283.0,18244.0
RI,40-54,32,221658.0,16382.0,16382.0,15254.0
RI,55-64,22,142135.0,7963.0,7963.0,548.0
RI,55-64,23,154533.0,14884.0,14884.0,7219.0
RI,55-64,24,163490.0,18580.0,18580.0,1853.0
RI,55-64,25,146226.0,13149.0,13149.0,10122.0
RI,55-64,26,155000.0,11505.0,11505.0,4223.0
RI,55-64,27,169185.0,11756.0,11756.0,10068.0
RI,55-64,28,165143.0,7149.0,7149.0,2621.0
RI,55-64,29,144721.0,7277.0,7277.0,809.0
RI,55-64,30,163621.0,10862.0,10862.0,3828.0
RI,55-64,31,146532.0,4810.0,4810.0,2854.0
RI,55-64,32,144134.0,6065.0,6065.0,6065.0
RI,65+,22,192771.0,11049.0,11049.0,10818.0
RI,65+,23,172548.0,5288.0,5288.0,1973.0
RI,65+,24,195300.0,9430.0,9430.0,3529.0
RI,65+,25,183423.0,4213.0,4213.0,1161.0
RI,65+,26,187405.0,23488.0,23488.0,1675.0
RI,65+,27,186326.0,7115.0,7115.0,4692.0
RI,65+,28,183577.0,3535.0,3535.0,967.0
RI,65+,29,195198.0,7587.0,7587.0,2668.0
RI,65+,30,188888.0,5603.0,5603.0,1131.0
RI,65+,31,179807.0,3104.0,3104.0,1413.0
RI,65+,32,183351.0,1132.0,1132.0,0.0
SC,18-24,22,323366.0,98062.0,98062.0,24811.0
SC,18-24,23,340717.0,69533.0,69533.0,32930.0
SC,18-24,24,312236.0,131151.0,131151.0,28068.0
SC,18-24,25,353625.0,68129.0,68129.0,27279.0
SC,18-24,26,265285.0,47342.0,47342.0,33493.0
SC,18-24,27,219628.0,16361.0,16361.0,13174.0
SC,18-24,28,330926.0,41851.0,41851.0,33756.0
SC,18-24,29,252749.0,78022.0,78022.0,70225.0
SC,18-24,30,185582.0,37946.0,37946.0,8046.0
SC,18-24,31,348011.0,95185.0,95185.0,74550.0
SC,18-24,32,283621.0,27069.0,27069.0,22897.0
SC,25-39,22,1009650.0,406742.0,406742.0,221003.0
SC,25-39,23,1043188.0,388052.0,388052.0,151190.0
SC,25-39,24,1050057.0,452062.0,452062.0,170567.0
SC,25-39,25,913623.0,355354.0,355354.0,194013.0
SC,25-39,26,1047167.0,318089.0,318089.0,184318.0
SC,25-39,27,968334.0,272623.0,272623.0,128689.0
SC,25-39,28,716606.0,122534.0,122534.0,74118.0
SC,25-39,29,1018031.0,252681.0,252681.0,146231.0
SC,25-39,30,1003462.0,299718.0,299718.0,204422.0
SC,25-39,31,903196.0,192324.0,192324.0,95357.0
SC,25-39,32,1028108.0,337016.0,337016.0,256464.0
SC,40-54,22,945588.0,326911.0,326911.0,112538.0
SC,40-54,23,928937.0,308236.0,308236.0,141344.0
SC,40-54,24,967111.0,221548.0,221548.0,112570.0
SC,40-54,25,1043851.0,291300.0,291300.0,80770.0
SC,40-54,26,984968.0,203270.0,203270.0,76128.0
SC,40-54,27,1086751.0,222976.0,222976.0,96237.0
SC,40-54,28,1306382.0,289352.0,289352.0,178584.0
SC,40-54,29,1044823.0,72216.0,72216.0,42354.0
SC,40-54,30,1075448.0,238832.0,238832.0,158143.0
SC,40-54,31,1090337.0,189200.0,189200.0,73172.0
SC,40-54,32,1033885.0,224439.0,224439.0,113292.0
SC,55-64,22,727171.0,213197.0,213197.0,76442.0
SC,55-64,23,673099.0,135923.0,135923.0,91286.0
SC,55-64,24,714023.0,143346.0,143346.0,62031.0
SC,55-64,25,669298.0,159434.0,159434.0,49791.0
SC,55-64,26,691720.0,127002.0,127002.0,34887.0
SC,55-64,27,676836.0,71266.0,71266.0,30332.0
SC,55-64,28,663591.0,111476.0,111476.0,60083.0
SC,55-64,29,715175.0,88966.0,88966.0,39484.0
SC,55-64,30,773366.0,74476.0,74476.0,55464.0
SC,55-64,31,694207.0,77669.0,77669.0,67548.0
SC,55-64,32,753059.0,84169.0,84169.0,43047.0
SC,65+,22,915718.0,138256.0,138256.0,55254.0
SC,65+,23,959264.0,70394.0,70394.0,42248.0
SC,65+,24,903724.0,74279.0,74279.0,24132.0
SC,65+,25,955630.0,62272.0,62272.0,5957.0
SC,65+,26,919991.0,62125.0,62125.0,36621.0
SC,65+,27,949818.0,118610.0,118610.0,39128.0
SC,65+,28,995676.0,72097.0,72097.0,32574.0
SC,65+,29,980679.0,44423.0,44423.0,22156.0
SC,65+,30,918784.0,64587.0,64587.0,58899.0
SC,65+,31,977759.0,33786.0,33786.0,22867.0
SC,65+,32,927402.0,53246.0,53246.0,23121.0
SD,18-24,22,41728.0,15341.0,15341.0,9376.0
SD,18-24,23,40376.0,11743.0,11743.0,1967.0
SD,18-24,24,44453.0,17976.0,17976.0,8924.0
SD,18-24,25,48788.0,12778.0,12778.0,5612.0
SD,18-24,26,44297.0,30449.0,30449.0,15314.0
SD,18-24,27,70023.0,12327.0,12327.0,6822.0
SD,18-24,28,57032.0,6332.0,6332.0,3590.0
SD,18-24,29,74044.0,22185.0,22185.0,14535.0
SD,18-24,30,43733.0,3903.0,3903.0,612.0
SD,18-24,31,51361.0,8677.0,8677.0,8677.0
SD,18-24,32,52451.0,9120.0,9120.0,2304.0
SD,25-39,22,177919.0,59765.0,59765.0,21787.0
SD,25-39,23,184199.0,63991.0,63991.0,32353.0
SD,25-39,24,179464.0,53438.0,53438.0,17796.0
SD,25-39,25,175061.0,65090.0,65090.0,25984.0
SD,25-39,26,182385.0,57868.0,57868.0,16725.0
SD,25-39,27,151320.0,43891.0,43891.0,10904.0
SD,25-39,28,177477.0,51521.0,51521.0,27841.0
SD,25-39,29,154519.0,30739.0,30739.0,21398.0
SD,25-39,30,132957.0,17739.0,17739.0,12797.0
SD,25-39,31,196656.0,30574.0,30574.0,21955.0
SD,25-39,32,179470.0,30391.0,30391.0,16855.0
SD,40-54,22,157923.0,51101.0,51101.0,22621.0
SD,40-54,23,149544.0,36600.0,36600.0,14921.0
SD,40-54,24,152018.0,39779.0,39779.0,21179.0
SD,40-54,25,144917.0,40300.0,40300.0,23451.0
SD,40-54,26,145467.0,28675.0,28675.0,6991.0
SD,40-54,27,144726.0,17187.0,17187.0,9277.0
SD,40-54,28,141909.0,28849.0,28849.0,13755.0
SD,40-54,29,147252.0,24699.0,24699.0,8341.0
SD,40-54,30,179381.0,60829.0,60829.0,34503.0
SD,40-54,31,129255.0,14357.0,14357.0,9848.0
SD,40-54,32,142563.0,23323.0,23323.0,16482.0
SD,55-64,22,113413.0,18604.0,18604.0,6547.0
SD,55-64,23,115403.0,17422.0,17422.0,10329.0
SD,55-64,24,115156.0,11791.0,11791.0,3452.0
SD,55-64,25,117211.0,10130.0,10130.0,4340.0
SD,55-64,26,118958.0,23538.0,23538.0,15811.0
SD,55-64,27,120369.0,11715.0,11715.0,4157.0
SD,55-64,28,113502.0,16394.0,16394.0,2784.0
SD,55-64,29,116628.0,7927.0,7927.0,6511.0
SD,55-64,30,111376.0,15668.0,15668.0,15253.0
SD,55-64,31,114114.0,13832.0,13832.0,8426.0
SD,55-64,32,115028.0,14852.0,14852.0,11882.0
SD,65+,22,146438.0,4440.0,4440.0,1467.0
SD,65+,23,151725.0,12633.0,12633.0,6466.0
SD,65+,24,148496.0,23006.0,23006.0,5556.0
SD,65+,25,153943.0,12188.0,12188.0,4735.0
SD,65+,26,150979.0,7787.0,7787.0,3782.0
SD,65+,27,154720.0,10304.0,10304.0,8142.0
SD,65+,28,155918.0,2744.0,2744.0,1204.0
SD,65+,29,152778.0,11326.0,11326.0,4094.0
SD,65+,30,164315.0,4176.0,4176.0,1961.0
SD,65+,31,154337.0,9264.0,9264.0,7374.0
SD,65+,32,154530.0,14641.0,14641.0,11776.0
TN,18-24,22,475899.0,126096.0,126096.0,47048.0
TN,18-24,23,512141.0,172249.0,172249.0,51488.0
TN,18-24,24,535975.0,223654.0,223654.0,89838.0
TN,18-24,25,366104.0,182491.0,182491.0,88718.0
TN,18-24,26,459852.0,145211.0,145211.0,83227.0
TN,18-24,27,496066.0,154385.0,154385.0,105954.0
TN,18-24,28,536386.0,138731.0,138731.0,99954.0
TN,18-24,29,445422.0,112827.0,112827.0,58488.0
TN,18-24,30,504884.0,89311.0,89311.0,65797.0
TN,18-24,31,500191.0,115712.0,115712.0,85075.0
TN,18-24,32,430601.0,135786.0,135786.0,50744.0
TN,25-39,22,1316530.0,464755.0,464755.0,154055.0
TN,25-39,23,1389495.0,482747.0,482747.0,148220.0
TN,25-39,24,1307939.0,393144.0,393144.0,154260.0
TN,25-39,25,1427746.0,466473.0,466473.0,204290.0
TN,25-39,26,1411327.0,522064.0,522064.0,299760.0
TN,25-39,27,1320978.0,390805.0,390805.0,202566.0
TN,25-39,28,1330820.0,347467.0,347467.0,258010.0
TN,25-39,29,1409063.0,284964.0,284964.0,198731.0
TN,25-39,30,1346426.0,292051.0,292051.0,188167.0
TN,25-39,31,1395811.0,225409.0,225409.0,144454.0
TN,25-39,32,1393987.0,263091.0,263091.0,191563.0
TN,40-54,22,1331875.0,399594.0,399594.0,131065.0
TN,40-54,23,1262970.0,344028.0,344028.0,173641.0
TN,40-54,24,1316394.0,385888.0,385888.0,182301.0
TN,40-54,25,1380832.0,416670.0,416670.0,186837.0
TN,40-54,26,1310251.0,444001.0,444001.0,298753.0
TN,40-54,27,1275655.0,365795.0,365795.0,218151.0
TN,40-54,28,1316311.0,234808.0,234808.0,127242.0
TN,40-54,29,1333378.0,255117.0,255117.0,174147.0
TN,40-54,30,1393408.0,322985.0,322985.0,202491.0
TN,40-54,31,1259888.0,221667.0,221667.0,132694.0
TN,40-54,32,1371517.0,271904.0,271904.0,160123.0
TN,55-64,22,857625.0,176129.0,176129.0,78520.0
TN,55-64,23,913069.0,146102.0,146102.0,52134.0
TN,55-64,24,883832.0,155792.0,155792.0,83431.0
TN,55-64,25,897231.0,190184.0,190184.0,96500.0
TN,55-64,26,901737.0,109736.0,109736.0,49332.0
TN,55-64,27,992129.0,120338.0,120338.0,35964.0
TN,55-64,28,850917.0,78671.0,78671.0,34294.0
TN,55-64,29,897194.0,113508.0,113508.0,78226.0
TN,55-64,30,870088.0,127361.0,127361.0,84641.0
TN,55-64,31,930018.0,50323.0,50323.0,17311.0
TN,55-64,32,904824.0,178543.0,178543.0,119597.0
TN,65+,22,1184510.0,121583.0,121583.0,77955.0
TN,65+,23,1124028.0,63914.0,63914.0,24411.0
TN,65+,24,1142021.0,127019.0,127019.0,57639.0
TN,65+,25,1117359.0,104831.0,104831.0,36171.0
TN,65+,26,1119890.0,78607.0,78607.0,27574.0
TN,65+,27,1116303.0,37611.0,37611.0,18706.0
TN,65+,28,1192583.0,48285.0,48285.0,16317.0
TN,65+,29,1155781.0,50128.0,50128.0,19898.0
TN,65+,30,1142552.0,35725.0,35725.0,9669.0
TN,65+,31,1107505.0,40878.0,40878.0,27597.0
TN,65+,32,1138387.0,67257.0,67257.0,15634.0
TX,18-24,22,2473299.0,713838.0,713838.0,270125.0
TX,18-24,23,2162900.0,648432.0,648432.0,381838.0
TX,18-24,24,2377883.0,440404.0,440404.0,101507.0
TX,18-24,25,2229197.0,710511.0,710511.0,390691.0
TX,18-24,26,2447662.0,564893.0,564893.0,277425.0
TX,18-24,27,2495202.0,448901.0,448901.0,105226.0
TX,18-24,28,2128449.0,100053.0,100053.0,50925.0
TX,18-24,29,2510730.0,407815.0,407815.0,192366.0
TX,18-24,30,1823406.0,206965.0,206965.0,126961.0
TX,18-24,31,2180162.0,210436.0,210436.0,128551.0
TX,18-24,32,2461900.0,160124.0,160124.0,70451.0
TX,25-39,22,6122093.0,1424083.0,1424083.0,482176.0
TX,25-39,23,6626651.0,1820098.0,1820098.0,611532.0
TX,25-39,24,6449544.0,1821648.0,1821648.0,849078.0
TX,25-39,25,6607999.0,1851413.0,1851413.0,1091259.0
TX,25-39,26,6413256.0,1652165.0,1652165.0,888347.0
TX,25-39,27,6152435.0,1519510.0,1519510.0,604458.0
TX,25-39,28,6534406.0,970013.0,970013.0,525682.0
TX,25-39,29,6374389.0,989929.0,989929.0,645363.0
TX,25-39,30,7122731.0,901543.0,901543.0,464170.0
TX,25-39,31,6637883.0,797437.0,797437.0,496597.0
TX,25-39,32,6455295.0,1216183.0,1216183.0,946716.0
TX,40-54,22,5422857.0,1241510.0,1241510.0,509162.0
TX,40-54,23,5440561.0,887716.0,887716.0,306095.0
TX,40-54,24,5411644.0,994435.0,994435.0,323186.0
TX,40-54,25,5441406.0,918306.0,918306.0,447204.0
TX,40-54,26,5372127.0,977970.0,977970.0,343968.0
TX,40-54,27,5448575.0,764780.0,764780.0,421987.0
TX,40-54,28,5712765.0,564283.0,564283.0,354714.0
TX,40-54,29,5475123.0,603824.0,603824.0,400356.0
TX,40-54,30,5455900.0,463223.0,463223.0,331174.0
TX,40-54,31,5576825.0,960917.0,960917.0,687780.0
TX,40-54,32,5468115.0,579942.0,579942.0,289279.0
TX,55-64,22,3359597.0,490272.0,490272.0,180553.0
TX,55-64,23,3258868.0,414675.0,414675.0,127307.0
TX,55-64,24,3236910.0,508199.0,508199.0,194015.0
TX,55-64,25,3239547.0,544135.0,544135.0,224118.0
TX,55-64,26,3253626.0,454458.0,454458.0,135088.0
TX,55-64,27,3318963.0,377845.0,377845.0,172598.0
TX,55-64,28,3442644.0,320398.0,320398.0,257053.0
TX,55-64,29,3284704.0,248222.0,248222.0,153376.0
TX,55-64,30,3298042.0,357214.0,357214.0,195680.0
TX,55-64,31,3339109.0,192501.0,192501.0,122518.0
TX,55-64,32,3360327.0,234942.0,234942.0,139074.0
TX,65+,22,3626709.0,412417.0,412417.0,178606.0
TX,65+,23,3773101.0,374069.0,374069.0,159795.0
TX,65+,24,3794256.0,286072.0,286072.0,157179.0
TX,65+,25,3780120.0,303651.0,303651.0,148250.0
TX,65+,26,3782588.0,175489.0,175489.0,99650.0
TX,65+,27,3756355.0,514892.0,514892.0,268413.0
TX,65+,28,3802917.0,329508.0,329508.0,238205.0
TX,65+,29,3920916.0,258126.0,258126.0,175792.0
TX,65+,30,3875206.0,162968.0,162968.0,111759.0
TX,65+,31,3857657.0,228210.0,228210.0,158248.0
TX,65+,32,3829721.0,241141.0,241141.0,160770.0
UT,18-24,22,333046.0,83837.0,83837.0,42886.0
UT,18-24,23,358791.0,66014.0,66014.0,12725.0
UT,18-24,24,318895.0,92010.0,92010.0,39496.0
UT,18-24,25,297167.0,54740.0,54740.0,15318.0
UT,18-24,26,341124.0,62023.0,62023.0,19046.0
UT,18-24,27,331655.0,82556.0,82556.0,53187.0
UT,18-24,28,314513.0,57035.0,57035.0,31090.0
UT,18-24,29,362959.0,64394.0,64394.0,57906.0
UT,18-24,30,324516.0,30064.0,30064.0,23666.0
UT,18-24,31,318184.0,36618.0,36618.0,21857.0
UT,18-24,32,317835.0,38688.0,38688.0,10832.0
UT,25-39,22,687054.0,117270.0,117270.0,42513.0
UT,25-39,23,663662.0,152120.0,152120.0,69566.0
UT,25-39,24,706481.0,124877.0,124877.0,58799.0
UT,25-39,25,703090.0,147364.0,147364.0,73578.0
UT,25-39,26,689026.0,127710.0,127710.0,56969.0
UT,25-39,27,699124.0,148307.0,148307.0,78665.0
UT,25-39,28,691983.0,69687.0,69687.0,31537.0
UT,25-39,29,698069.0,95433.0,95433.0,37342.0
UT,25-39,30,699911.0,123546.0,123546.0,73364.0
UT,25-39,31,668525.0,94126.0,94126.0,50745.0
UT,25-39,32,699347.0,125892.0,125892.0,79904.0
UT,40-54,22,572499.0,142263.0,142263.0,46279.0
UT,40-54,23,571427.0,132852.0,132852.0,50865.0
UT,40-54,24,556591.0,103688.0,103688.0,51767.0
UT,40-54,25,594380.0,126289.0,126289.0,52988.0
UT,40-54,26,567209.0,114464.0,114464.0,49810.0
UT,40-54,27,563464.0,89455.0,89455.0,33252.0
UT,40-54,28,584144.0,104477.0,104477.0,53933.0
UT,40-54,29,555729.0,67050.0,67050.0,30287.0
UT,40-54,30,605168.0,81298.0,81298.0,51746.0
UT,40-54,31,655904.0,83534.0,83534.0,56492.0
UT,40-54,32,597245.0,75850.0,75850.0,56415.0
UT,55-64,22,286267.0,56802.0,56802.0,19967.0
UT,55-64,23,298995.0,38813.0,38813.0,9259.0
UT,55-64,24,308638.0,45767.0,45767.0,16883.0
UT,55-64,25,302784.0,55765.0,55765.0,27368.0
UT,55-64,26,288389.0,28988.0,28988.0,10697.0
UT,55-64,27,304840.0,35915.0,35915.0,15059.0
UT,55-64,28,337977.0,27222.0,27222.0,17544.0
UT,55-64,29,299541.0,31623.0,31623.0,14643.0
UT,55-64,30,301254.0,22003.0,22003.0,9820.0
UT,55-64,31,288040.0,20288.0,20288.0,13345.0
UT,55-64,32,314369.0,17877.0,17877.0,9918.0
UT,65+,22,377386.0,33431.0,33431.0,13226.0
UT,65+,23,379672.0,24645.0,24645.0,14149.0
UT,65+,24,375234.0,32495.0,32495.0,8254.0
UT,65+,25,373629.0,36414.0,36414.0,20058.0
UT,65+,26,391880.0,27682.0,27682.0,11891.0
UT,65+,27,378246.0,28652.0,28652.0,14734.0
UT,65+,28,387883.0,25932.0,25932.0,22196.0
UT,65+,29,395952.0,36900.0,36900.0,25820.0
UT,65+,30,383771.0,15670.0,15670.0,11376.0
UT,65+,31,381189.0,25180.0,25180.0,14914.0
UT,65+,32,383777.0,32893.0,32893.0,27477.0
VT,18-24,22,24389.0,11228.0,11228.0,8160.0
VT,18-24,23,46566.0,0.0,0.0,0.0
VT,18-24,24,50763.0,0.0,0.0,0.0
VT,18-24,25,22395.0,5172.0,5172.0,0.0
VT,18-24,26,38111.0,5668.0,5668.0,945.0
VT,18-24,27,20473.0,0.0,0.0,0.0
VT,18-24,28,37364.0,890.0,890.0,0.0
VT,18-24,29,7242.0,0.0,0.0,0.0
VT,18-24,30,33976.0,0.0,0.0,0.0
VT,18-24,31,21348.0,0.0,0.0,0.0
VT,18-24,32,21844.0,0.0,0.0,0.0
VT,25-39,22,124055.0,40174.0,40174.0,27589.0
VT,25-39,23,114376.0,24495.0,24495.0,13830.0
VT,25-39,24,102265.0,20520.0,20520.0,7146.0
VT,25-39,25,134300.0,18771.0,18771.0,10395.0
VT,25-39,26,112875.0,10286.0,10286.0,7113.0
VT,25-39,27,134354.0,20110.0,20110.0,8823.0
VT,25-39,28,101628.0,6180.0,6180.0,4008.0
VT,25-39,29,148789.0,26532.0,26532.0,19972.0
VT,25-39,30,121237.0,17422.0,17422.0,7304.0
VT,25-39,31,117383.0,7774.0,7774.0,2798.0
VT,25-39,32,137947.0,10914.0,10914.0,8300.0
VT,40-54,22,112659.0,15446.0,15446.0,5493.0
VT,40-54,23,105420.0,15753.0,15753.0,6590.0
VT,40-54,24,109667.0,24199.0,24199.0,8114.0
VT,40-54,25,109667.0,14488.0,14488.0,6256.0
VT,40-54,26,111202.0,9691.0,9691.0,3680.0
VT,40-54,27,110655.0,5964.0,5964.0,1784.0
VT,40-54,28,126037.0,5557.0,5557.0,4138.0
VT,40-54,29,109562.0,9300.0,9300.0,4537.0
VT,40-54,30,113033.0,5878.0,5878.0,1844.0
VT,40-54,31,124874.0,5265.0,5265.0,3427.0
VT,40-54,32,102603.0,2597.0,2597.0,997.0
VT,55-64,22,93185.0,16081.0,16081.0,6084.0
VT,55-64,23,93284.0,9944.0,9944.0,5618.0
VT,55-64,24,93284.0,11111.0,11111.0,5137.0
VT,55-64,25,93284.0,6201.0,6201.0,861.0
VT,55-64,26,94086.0,4726.0,4726.0,3049.0
VT,55-64,27,95487.0,9823.0,9823.0,6442.0
VT,55-64,28,91189.0,10719.0,10719.0,3776.0
VT,55-64,29,91189.0,8846.0,8846.0,8019.0
VT,55-64,30,88744.0,6811.0,6811.0,6495.0
VT,55-64,31,90312.0,3971.0,3971.0,3072.0
VT,55-64,32,90692.0,3913.0,3913.0,3913.0
VT,65+,22,123506.0,6970.0,6970.0,3688.0
VT,65+,23,125839.0,12867.0,12867.0,3004.0
VT,65+,24,125682.0,8674.0,8674.0,5117.0
VT,65+,25,125839.0,11440.0,11440.0,6743.0
VT,65+,26,127795.0,5546.0,5546.0,2908.0
VT,65+,27,124517.0,5459.0,5459.0,4292.0
VT,65+,28,127945.0,2273.0,2273.0,1087.0
VT,65+,29,126466.0,418.0,418.0,0.0
VT,65+,30,126539.0,3564.0,3564.0,719.0
VT,65+,31,128762.0,2098.0,2098.0,839.0
VT,65+,32,127724.0,2480.0,2480.0,1542.0
VA,18-24,22,458337.0,55359.0,55359.0,26202.0
VA,18-24,23,704264.0,177900.0,177900.0,138004.0
VA,18-24,24,657951.0,79388.0,79388.0,19758.0
VA,18-24,25,606077.0,121014.0,121014.0,29499.0
VA,18-24,26,681859.0,183422.0,183422.0,108926.0
VA,18-24,27,563730.0,50213.0,50213.0,5209.0
VA,18-24,28,554642.0,9997.0,9997.0,0.0
VA,18-24,29,630079.0,93316.0,93316.0,21470.0
VA,18-24,30,533953.0,144535.0,144535.0,63017.0
VA,18-24,31,664719.0,32027.0,32027.0,26813.0
VA,18-24,32,754628.0,144881.0,144881.0,81615.0
VA,25-39,22,1618506.0,258029.0,258029.0,142132.0
VA,25-39,23,1558646.0,333581.0,333581.0,165458.0
VA,25-39,24,1482713.0,217176.0,217176.0,96626.0
VA,25-39,25,1571723.0,308756.0,308756.0,165217.0
VA,25-39,26,1554235.0,306847.0,306847.0,125355.0
VA,25-39,27,1580342.0,263200.0,263200.0,74795.0
VA,25-39,28,1620312.0,155504.0,155504.0,120378.0
VA,25-39,29,1634017.0,232243.0,232243.0,150758.0
VA,25-39,30,1667990.0,202171.0,202171.0,100796.0
VA,25-39,31,1552660.0,103564.0,103564.0,58898.0
VA,25-39,32,1557303.0,216706.0,216706.0,163574.0
VA,40-54,22,1792507.0,411040.0,411040.0,219488.0
VA,40-54,23,1706917.0,310123.0,310123.0,162385.0
VA,40-54,24,1658394.0,297502.0,297502.0,99467.0
VA,40-54,25,1790534.0,340829.0,340829.0,138782.0
VA,40-54,26,1733530.0,241599.0,241599.0,76270.0
VA,40-54,27,1777012.0,217744.0,217744.0,58896.0
VA,40-54,28,1717320.0,230422.0,230422.0,91226.0
VA,40-54,29,1716205.0,158027.0,158027.0,103630.0
VA,40-54,30,1750858.0,134769.0,134769.0,81661.0
VA,40-54,31,1714421.0,127146.0,127146.0,88292.0
VA,40-54,32,1606044.0,103801.0,103801.0,74780.0
VA,55-64,22,1134680.0,180883.0,180883.0,89668.0
VA,55-64,23,1176434.0,207538.0,207538.0,142576.0
VA,55-64,24,1252419.0,91644.0,91644.0,33355.0
VA,55-64,25,1100708.0,92503.0,92503.0,30706.0
VA,55-64,26,1145931.0,146278.0,146278.0,44552.0
VA,55-64,27,1175377.0,91675.0,91675.0,52769.0
VA,55-64,28,1155420.0,68719.0,68719.0,14768.0
VA,55-64,29,1121548.0,51507.0,51507.0,29728.0
VA,55-64,30,1062585.0,100279.0,100279.0,20815.0
VA,55-64,31,1131005.0,78971.0,78971.0,55684.0
VA,55-64,32,1267228.0,113082.0,113082.0,72585.0
VA,65+,22,1343771.0,166407.0,166407.0,68608.0
VA,65+,23,1286226.0,124281.0,124281.0,28026.0
VA,65+,24,1391122.0,55716.0,55716.0,5168.0
VA,65+,25,1366024.0,107387.0,107387.0,30098.0
VA,65+,26,1337033.0,117712.0,117712.0,53055.0
VA,65+,27,1367640.0,78345.0,78345.0,31351.0
VA,65+,28,1430424.0,56125.0,56125.0,43942.0
VA,65+,29,1387891.0,68669.0,68669.0,41883.0
VA,65+,30,1399871.0,46188.0,46188.0,21964.0
VA,65+,31,1424130.0,24046.0,24046.0,18755.0
VA,65+,32,1303819.0,27562.0,27562.0,17923.0
WA,18-24,22,481045.0,102507.0,102507.0,23395.0
WA,18-24,23,482659.0,51031.0,51031.0,0.0
WA,18-24,24,500083.0,86322.0,86322.0,44204.0
WA,18-24,25,460103.0,49217.0,49217.0,10400.0
WA,18-24,26,547559.0,79563.0,79563.0,14622.0
WA,18-24,27,455568.0,73788.0,73788.0,37320.0
WA,18-24,28,671651.0,72058.0,72058.0,38202.0
WA,18-24,29,593796.0,68725.0,68725.0,18453.0
WA,18-24,30,494080.0,35980.0,35980.0,0.0
WA,18-24,31,488109.0,32197.0,32197.0,14990.0
WA,18-24,32,494518.0,87001.0,87001.0,74600.0
WA,25-39,22,1792562.0,364739.0,364739.0,170360.0
WA,25-39,23,1775038.0,293695.0,293695.0,128962.0
WA,25-39,24,1760745.0,330366.0,330366.0,181444.0
WA,25-39,25,1726038.0,353921.0,353921.0,166102.0
WA,25-39,26,1734938.0,294593.0,294593.0,171549.0
WA,25-39,27,1707552.0,234605.0,234605.0,85564.0
WA,25-39,28,1583679.0,158459.0,158459.0,112013.0
WA,25-39,29,1707042.0,219386.0,219386.0,155715.0
WA,25-39,30,1722144.0,228539.0,228539.0,112440.0
WA,25-39,31,1812247.0,124912.0,124912.0,91559.0
WA,25-39,32,1783770.0,233210.0,233210.0,145794.0
WA,40-54,22,1396823.0,260212.0,260212.0,123682.0
WA,40-54,23,1387300.0,229379.0,229379.0,83010.0
WA,40-54,24,1394573.0,242576.0,242576.0,112695.0
WA,40-54,25,1506871.0,305944.0,305944.0,170071.0
WA,40-54,26,1396402.0,207138.0,207138.0,95948.0
WA,40-54,27,1522691.0,302837.0,302837.0,142937.0
WA,40-54,28,1451892.0,173774.0,173774.0,109500.0
WA,40-54,29,1426992.0,158316.0,158316.0,71001.0
WA,40-54,30,1508002.0,194409.0,194409.0,130012.0
WA,40-54,31,1408952.0,133708.0,133708.0,110019.0
WA,40-54,32,1417803.0,134433.0,134433.0,99457.0
WA,55-64,22,966782.0,119258.0,119258.0,71553.0
WA,55-64,23,983022.0,98049.0,98049.0,49635.0
WA,55-64,24,948688.0,111544.0,111544.0,69282.0
WA,55-64,25,951228.0,97317.0,97317.0,36756.0
WA,55-64,26,968313.0,97237.0,97237.0,29149.0
WA,55-64,27,929917.0,112212.0,112212.0,39439.0
WA,55-64,28,987811.0,92724.0,92724.0,58146.0
